time,model_id,model_name,port_name,data
0,123,(5,20),,1
0,124,(3,20),outputNeighborhood,-1
0,124,(3,20),,-1
0,125,(2,20),outputNeighborhood,-1
0,125,(2,20),,1
0,126,(1,20),outputNeighborhood,-1
0,126,(1,20),,-1
0,127,(0,20),outputNeighborhood,-1
0,127,(0,20),,1
0,128,(27,19),outputNeighborhood,-1
0,128,(27,19),,-1
0,129,(25,19),outputNeighborhood,-1
0,129,(25,19),,-1
0,130,(5,26),outputNeighborhood,-1
0,130,(5,26),,-1
0,131,(23,19),outputNeighborhood,-1
0,131,(23,19),,-1
0,132,(19,19),outputNeighborhood,-1
0,132,(19,19),,-1
0,133,(18,19),outputNeighborhood,-1
0,133,(18,19),,1
0,134,(17,19),outputNeighborhood,-1
0,134,(17,19),,-1
0,135,(13,19),outputNeighborhood,-1
0,135,(13,19),,-1
0,136,(12,19),outputNeighborhood,-1
0,136,(12,19),,1
0,137,(7,26),outputNeighborhood,-1
0,137,(7,26),,-1
0,138,(11,19),outputNeighborhood,-1
0,138,(11,19),,-1
0,139,(9,19),outputNeighborhood,-1
0,139,(9,19),,-1
0,140,(3,9),outputNeighborhood,-1
0,140,(3,9),,-1
0,141,(27,8),outputNeighborhood,-1
0,141,(27,8),,-1
0,142,(8,17),outputNeighborhood,1
0,142,(8,17),,-1
0,143,(26,8),outputNeighborhood,-1
0,143,(26,8),,1
0,144,(22,21),outputNeighborhood,-1
0,144,(22,21),,1
0,145,(24,8),outputNeighborhood,-1
0,145,(24,8),,1
0,146,(25,0),outputNeighborhood,-1
0,146,(25,0),,-1
0,147,(16,24),outputNeighborhood,-1
0,147,(16,24),,1
0,148,(19,8),outputNeighborhood,-1
0,148,(19,8),,-1
0,149,(12,8),outputNeighborhood,-1
0,149,(12,8),,1
0,150,(25,9),outputNeighborhood,-1
0,150,(25,9),,-1
0,151,(11,8),outputNeighborhood,-1
0,151,(11,8),,-1
0,152,(6,9),outputNeighborhood,-1
0,152,(6,9),,1
0,153,(16,18),outputNeighborhood,-1
0,153,(16,18),,1
0,154,(10,8),outputNeighborhood,-1
0,154,(10,8),,1
0,155,(19,6),outputNeighborhood,-1
0,155,(19,6),,-1
0,156,(25,16),outputNeighborhood,-1
0,156,(25,16),,-1
0,157,(6,8),outputNeighborhood,-1
0,157,(6,8),,1
0,158,(20,17),outputNeighborhood,-1
0,158,(20,17),,1
0,159,(5,8),outputNeighborhood,-1
0,159,(5,8),,-1
0,160,(3,19),outputNeighborhood,-1
0,160,(3,19),,-1
0,161,(0,8),outputNeighborhood,-1
0,161,(0,8),,1
0,162,(25,3),outputNeighborhood,-1
0,162,(25,3),,-1
0,163,(27,7),outputNeighborhood,-1
0,163,(27,7),,-1
0,164,(22,7),outputNeighborhood,-1
0,164,(22,7),,1
0,165,(2,25),outputNeighborhood,-1
0,165,(2,25),,1
0,166,(3,3),outputNeighborhood,-1
0,166,(3,3),,-1
0,167,(20,27),outputNeighborhood,-1
0,167,(20,27),,1
0,168,(20,7),outputNeighborhood,-1
0,168,(20,7),,1
0,169,(15,5),outputNeighborhood,-1
0,169,(15,5),,-1
0,170,(1,21),outputNeighborhood,-1
0,170,(1,21),,-1
0,171,(19,13),outputNeighborhood,-1
0,171,(19,13),,-1
0,172,(17,7),outputNeighborhood,-1
0,172,(17,7),,-1
0,173,(24,22),outputNeighborhood,-1
0,173,(24,22),,1
0,174,(17,14),outputNeighborhood,1
0,174,(17,14),,1
0,175,(19,26),outputNeighborhood,-1
0,175,(19,26),,-1
0,176,(15,7),outputNeighborhood,-1
0,176,(15,7),,-1
0,177,(13,7),outputNeighborhood,-1
0,177,(13,7),,-1
0,178,(12,7),outputNeighborhood,-1
0,178,(12,7),,1
0,179,(26,19),outputNeighborhood,-1
0,179,(26,19),,1
0,180,(10,7),outputNeighborhood,-1
0,180,(10,7),,1
0,181,(20,8),outputNeighborhood,-1
0,181,(20,8),,1
0,182,(12,4),outputNeighborhood,-1
0,182,(12,4),,1
0,183,(5,7),outputNeighborhood,-1
0,183,(5,7),,-1
0,184,(6,22),outputNeighborhood,-1
0,184,(6,22),,1
0,185,(8,14),outputNeighborhood,-1
0,185,(8,14),,1
0,186,(4,7),outputNeighborhood,-1
0,186,(4,7),,1
0,187,(26,26),outputNeighborhood,-1
0,187,(26,26),,1
0,188,(21,22),outputNeighborhood,-1
0,188,(21,22),,-1
0,189,(26,18),outputNeighborhood,-1
0,189,(26,18),,1
0,190,(15,8),outputNeighborhood,-1
0,190,(15,8),,-1
0,191,(17,2),outputNeighborhood,-1
0,191,(17,2),,-1
0,192,(9,8),outputNeighborhood,-1
0,192,(9,8),,-1
0,193,(18,6),outputNeighborhood,-1
0,193,(18,6),,1
0,194,(27,18),outputNeighborhood,-1
0,194,(27,18),,-1
0,195,(9,21),outputNeighborhood,-1
0,195,(9,21),,-1
0,196,(16,6),outputNeighborhood,-1
0,196,(16,6),,1
0,197,(0,7),outputNeighborhood,-1
0,197,(0,7),,1
0,198,(14,6),outputNeighborhood,-1
0,198,(14,6),,1
0,199,(10,6),outputNeighborhood,-1
0,199,(10,6),,1
0,200,(19,0),outputNeighborhood,-1
0,200,(19,0),,-1
0,201,(17,18),outputNeighborhood,-1
0,201,(17,18),,-1
0,202,(23,8),outputNeighborhood,-1
0,202,(23,8),,-1
0,203,(9,6),outputNeighborhood,-1
0,203,(9,6),,-1
0,204,(10,15),outputNeighborhood,1
0,204,(10,15),,-1
0,205,(13,18),outputNeighborhood,-1
0,205,(13,18),,-1
0,206,(21,16),outputNeighborhood,-1
0,206,(21,16),,-1
0,207,(8,6),outputNeighborhood,-1
0,207,(8,6),,1
0,208,(7,6),outputNeighborhood,-1
0,208,(7,6),,-1
0,209,(7,19),outputNeighborhood,1
0,209,(7,19),,1
0,210,(1,5),outputNeighborhood,-1
0,210,(1,5),,-1
0,211,(18,26),outputNeighborhood,-1
0,211,(18,26),,1
0,212,(4,6),outputNeighborhood,-1
0,212,(4,6),,1
0,213,(11,5),outputNeighborhood,-1
0,213,(11,5),,-1
0,214,(21,20),outputNeighborhood,-1
0,214,(21,20),,-1
0,215,(6,11),outputNeighborhood,-1
0,215,(6,11),,1
0,216,(26,14),outputNeighborhood,-1
0,216,(26,14),,1
0,217,(2,27),outputNeighborhood,-1
0,217,(2,27),,1
0,218,(25,18),outputNeighborhood,-1
0,218,(25,18),,-1
0,219,(22,8),outputNeighborhood,-1
0,219,(22,8),,1
0,220,(26,5),outputNeighborhood,-1
0,220,(26,5),,1
0,221,(16,26),outputNeighborhood,-1
0,221,(16,26),,1
0,222,(13,1),outputNeighborhood,-1
0,222,(13,1),,-1
0,223,(9,24),outputNeighborhood,-1
0,223,(9,24),,-1
0,224,(10,12),outputNeighborhood,-1
0,224,(10,12),,1
0,225,(11,23),outputNeighborhood,-1
0,225,(11,23),,-1
0,226,(16,11),outputNeighborhood,1
0,226,(16,11),,-1
0,227,(20,19),outputNeighborhood,-1
0,227,(20,19),,1
0,228,(13,16),outputNeighborhood,1
0,228,(13,16),,1
0,229,(23,5),outputNeighborhood,-1
0,229,(23,5),,-1
0,230,(8,3),outputNeighborhood,-1
0,230,(8,3),,1
0,231,(20,5),outputNeighborhood,-1
0,231,(20,5),,1
0,232,(18,5),outputNeighborhood,-1
0,232,(18,5),,1
0,233,(17,5),outputNeighborhood,-1
0,233,(17,5),,-1
0,234,(18,7),outputNeighborhood,-1
0,234,(18,7),,1
0,235,(3,6),outputNeighborhood,-1
0,235,(3,6),,-1
0,236,(11,1),outputNeighborhood,-1
0,236,(11,1),,-1
0,237,(18,13),outputNeighborhood,1
0,237,(18,13),,-1
0,238,(12,2),outputNeighborhood,-1
0,238,(12,2),,1
0,239,(2,0),outputNeighborhood,-1
0,239,(2,0),,1
0,240,(10,16),outputNeighborhood,1
0,240,(10,16),,-1
0,241,(11,22),outputNeighborhood,-1
0,241,(11,22),,-1
0,242,(11,21),outputNeighborhood,-1
0,242,(11,21),,-1
0,243,(22,6),outputNeighborhood,-1
0,243,(22,6),,1
0,244,(16,8),outputNeighborhood,-1
0,244,(16,8),,1
0,245,(12,5),outputNeighborhood,-1
0,245,(12,5),,1
0,246,(10,5),outputNeighborhood,-1
0,246,(10,5),,1
0,247,(24,18),outputNeighborhood,-1
0,247,(24,18),,1
0,248,(16,3),outputNeighborhood,-1
0,248,(16,3),,1
0,249,(9,5),outputNeighborhood,-1
0,249,(9,5),,-1
0,250,(7,5),outputNeighborhood,-1
0,250,(7,5),,-1
0,251,(27,5),outputNeighborhood,-1
0,251,(27,5),,-1
0,252,(13,13),outputNeighborhood,-1
0,252,(13,13),,-1
0,253,(4,5),outputNeighborhood,-1
0,253,(4,5),,1
0,254,(13,5),outputNeighborhood,-1
0,254,(13,5),,-1
0,255,(24,20),outputNeighborhood,-1
0,255,(24,20),,1
0,256,(3,5),outputNeighborhood,-1
0,256,(3,5),,-1
0,257,(3,0),outputNeighborhood,-1
0,257,(3,0),,-1
0,258,(21,7),outputNeighborhood,-1
0,258,(21,7),,-1
0,259,(27,4),outputNeighborhood,-1
0,259,(27,4),,-1
0,260,(2,18),outputNeighborhood,-1
0,260,(2,18),,1
0,261,(26,4),outputNeighborhood,-1
0,261,(26,4),,1
0,262,(0,9),outputNeighborhood,-1
0,262,(0,9),,1
0,263,(24,4),outputNeighborhood,-1
0,263,(24,4),,1
0,264,(23,4),outputNeighborhood,-1
0,264,(23,4),,-1
0,265,(21,4),outputNeighborhood,-1
0,265,(21,4),,-1
0,266,(19,5),outputNeighborhood,-1
0,266,(19,5),,-1
0,267,(12,10),outputNeighborhood,-1
0,267,(12,10),,1
0,268,(26,3),outputNeighborhood,-1
0,268,(26,3),,1
0,269,(22,5),outputNeighborhood,-1
0,269,(22,5),,1
0,270,(21,17),outputNeighborhood,-1
0,270,(21,17),,-1
0,271,(20,4),outputNeighborhood,-1
0,271,(20,4),,1
0,272,(18,4),outputNeighborhood,-1
0,272,(18,4),,1
0,273,(1,2),outputNeighborhood,-1
0,273,(1,2),,-1
0,274,(12,24),outputNeighborhood,-1
0,274,(12,24),,1
0,275,(9,2),outputNeighborhood,-1
0,275,(9,2),,-1
0,276,(4,27),outputNeighborhood,-1
0,276,(4,27),,1
0,277,(21,26),outputNeighborhood,-1
0,277,(21,26),,-1
0,278,(27,1),outputNeighborhood,-1
0,278,(27,1),,-1
0,279,(0,6),outputNeighborhood,-1
0,279,(0,6),,1
0,280,(4,8),outputNeighborhood,-1
0,280,(4,8),,1
0,281,(24,1),outputNeighborhood,-1
0,281,(24,1),,1
0,282,(26,11),outputNeighborhood,-1
0,282,(26,11),,1
0,283,(4,24),outputNeighborhood,-1
0,283,(4,24),,1
0,284,(23,1),outputNeighborhood,-1
0,284,(23,1),,-1
0,285,(19,18),outputNeighborhood,-1
0,285,(19,18),,-1
0,286,(2,7),outputNeighborhood,-1
0,286,(2,7),,1
0,287,(26,2),outputNeighborhood,-1
0,287,(26,2),,1
0,288,(18,25),outputNeighborhood,-1
0,288,(18,25),,1
0,289,(20,0),outputNeighborhood,-1
0,289,(20,0),,1
0,290,(15,1),outputNeighborhood,-1
0,290,(15,1),,-1
0,291,(17,1),outputNeighborhood,-1
0,291,(17,1),,-1
0,292,(0,27),outputNeighborhood,-1
0,292,(0,27),,1
0,293,(16,1),outputNeighborhood,-1
0,293,(16,1),,1
0,294,(6,16),outputNeighborhood,-1
0,294,(6,16),,1
0,295,(8,8),outputNeighborhood,-1
0,295,(8,8),,1
0,296,(20,2),outputNeighborhood,-1
0,296,(20,2),,1
0,297,(19,24),outputNeighborhood,-1
0,297,(19,24),,-1
0,298,(14,1),outputNeighborhood,-1
0,298,(14,1),,1
0,299,(12,1),outputNeighborhood,-1
0,299,(12,1),,1
0,300,(16,0),outputNeighborhood,-1
0,300,(16,0),,1
0,301,(11,6),outputNeighborhood,-1
0,301,(11,6),,-1
0,302,(15,6),outputNeighborhood,-1
0,302,(15,6),,-1
0,303,(11,20),outputNeighborhood,-1
0,303,(11,20),,-1
0,304,(0,2),outputNeighborhood,-1
0,304,(0,2),,1
0,305,(10,1),outputNeighborhood,-1
0,305,(10,1),,1
0,306,(13,8),outputNeighborhood,-1
0,306,(13,8),,-1
0,307,(14,2),outputNeighborhood,-1
0,307,(14,2),,1
0,308,(14,4),outputNeighborhood,-1
0,308,(14,4),,1
0,309,(7,14),outputNeighborhood,-1
0,309,(7,14),,-1
0,310,(19,14),outputNeighborhood,-1
0,310,(19,14),,-1
0,311,(6,17),outputNeighborhood,-1
0,311,(6,17),,1
0,312,(6,24),outputNeighborhood,-1
0,312,(6,24),,1
0,313,(3,8),outputNeighborhood,-1
0,313,(3,8),,-1
0,314,(26,0),outputNeighborhood,-1
0,314,(26,0),,1
0,315,(20,1),outputNeighborhood,-1
0,315,(20,1),,1
0,316,(16,25),outputNeighborhood,-1
0,316,(16,25),,1
0,317,(19,17),outputNeighborhood,-1
0,317,(19,17),,-1
0,318,(11,7),outputNeighborhood,-1
0,318,(11,7),,-1
0,319,(15,18),outputNeighborhood,-1
0,319,(15,18),,-1
0,320,(10,4),outputNeighborhood,-1
0,320,(10,4),,1
0,321,(4,3),outputNeighborhood,-1
0,321,(4,3),,1
0,322,(11,16),outputNeighborhood,1
0,322,(11,16),,1
0,323,(11,11),outputNeighborhood,-1
0,323,(11,11),,-1
0,324,(24,0),outputNeighborhood,-1
0,324,(24,0),,1
0,325,(7,1),outputNeighborhood,-1
0,325,(7,1),,-1
0,326,(15,16),outputNeighborhood,-1
0,326,(15,16),,-1
0,327,(20,18),outputNeighborhood,-1
0,327,(20,18),,1
0,328,(25,8),outputNeighborhood,-1
0,328,(25,8),,-1
0,329,(1,15),outputNeighborhood,-1
0,329,(1,15),,-1
0,330,(4,0),outputNeighborhood,-1
0,330,(4,0),,1
0,331,(14,12),outputNeighborhood,-1
0,331,(14,12),,1
0,332,(17,13),outputNeighborhood,1
0,332,(17,13),,1
0,333,(26,1),outputNeighborhood,-1
0,333,(26,1),,1
0,334,(19,1),outputNeighborhood,-1
0,334,(19,1),,-1
0,335,(10,3),outputNeighborhood,-1
0,335,(10,3),,1
0,336,(9,17),outputNeighborhood,1
0,336,(9,17),,1
0,337,(7,24),outputNeighborhood,-1
0,337,(7,24),,-1
0,338,(8,0),outputNeighborhood,-1
0,338,(8,0),,1
0,339,(27,0),outputNeighborhood,-1
0,339,(27,0),,-1
0,340,(24,6),outputNeighborhood,-1
0,340,(24,6),,1
0,341,(1,9),outputNeighborhood,-1
0,341,(1,9),,-1
0,342,(27,11),outputNeighborhood,-1
0,342,(27,11),,-1
0,343,(25,1),outputNeighborhood,-1
0,343,(25,1),,-1
0,344,(23,21),outputNeighborhood,-1
0,344,(23,21),,-1
0,345,(17,4),outputNeighborhood,-1
0,345,(17,4),,-1
0,346,(2,4),outputNeighborhood,-1
0,346,(2,4),,1
0,347,(1,17),outputNeighborhood,-1
0,347,(1,17),,-1
0,348,(6,6),outputNeighborhood,-1
0,348,(6,6),,1
0,349,(21,5),outputNeighborhood,-1
0,349,(21,5),,-1
0,350,(18,27),outputNeighborhood,-1
0,350,(18,27),,1
0,351,(9,1),outputNeighborhood,-1
0,351,(9,1),,-1
0,352,(0,12),outputNeighborhood,-1
0,352,(0,12),,1
0,353,(5,1),outputNeighborhood,-1
0,353,(5,1),,-1
0,354,(27,17),outputNeighborhood,-1
0,354,(27,17),,-1
0,355,(0,18),outputNeighborhood,-1
0,355,(0,18),,1
0,356,(12,0),outputNeighborhood,-1
0,356,(12,0),,1
0,357,(0,5),outputNeighborhood,-1
0,357,(0,5),,1
0,358,(24,3),outputNeighborhood,-1
0,358,(24,3),,1
0,359,(24,2),outputNeighborhood,-1
0,359,(24,2),,1
0,360,(7,16),outputNeighborhood,-1
0,360,(7,16),,-1
0,361,(14,8),outputNeighborhood,-1
0,361,(14,8),,1
0,362,(21,18),outputNeighborhood,-1
0,362,(21,18),,-1
0,363,(8,19),outputNeighborhood,1
0,363,(8,19),,-1
0,364,(12,3),outputNeighborhood,-1
0,364,(12,3),,1
0,365,(2,16),outputNeighborhood,-1
0,365,(2,16),,1
0,366,(3,2),outputNeighborhood,-1
0,366,(3,2),,-1
0,367,(25,6),outputNeighborhood,-1
0,367,(25,6),,-1
0,368,(7,22),outputNeighborhood,-1
0,368,(7,22),,-1
0,369,(8,1),outputNeighborhood,-1
0,369,(8,1),,1
0,370,(12,17),outputNeighborhood,-1
0,370,(12,17),,1
0,371,(7,20),outputNeighborhood,1
0,371,(7,20),,1
0,372,(7,2),outputNeighborhood,-1
0,372,(7,2),,-1
0,373,(9,4),outputNeighborhood,-1
0,373,(9,4),,-1
0,374,(13,15),outputNeighborhood,1
0,374,(13,15),,1
0,375,(10,13),outputNeighborhood,-1
0,375,(10,13),,1
0,376,(17,6),outputNeighborhood,-1
0,376,(17,6),,-1
0,377,(8,25),outputNeighborhood,-1
0,377,(8,25),,1
0,378,(23,24),outputNeighborhood,-1
0,378,(23,24),,-1
0,379,(14,3),outputNeighborhood,-1
0,379,(14,3),,1
0,380,(11,2),outputNeighborhood,-1
0,380,(11,2),,-1
0,381,(23,14),outputNeighborhood,-1
0,381,(23,14),,-1
0,382,(19,10),outputNeighborhood,1
0,382,(19,10),,1
0,383,(8,5),outputNeighborhood,-1
0,383,(8,5),,1
0,384,(9,0),outputNeighborhood,-1
0,384,(9,0),,-1
0,385,(6,7),outputNeighborhood,-1
0,385,(6,7),,1
0,386,(14,16),outputNeighborhood,-1
0,386,(14,16),,1
0,387,(27,6),outputNeighborhood,-1
0,387,(27,6),,-1
0,388,(25,4),outputNeighborhood,-1
0,388,(25,4),,-1
0,389,(7,8),outputNeighborhood,-1
0,389,(7,8),,-1
0,390,(19,4),outputNeighborhood,-1
0,390,(19,4),,-1
0,391,(6,4),outputNeighborhood,-1
0,391,(6,4),,1
0,392,(8,4),outputNeighborhood,-1
0,392,(8,4),,1
0,393,(7,9),outputNeighborhood,-1
0,393,(7,9),,-1
0,394,(15,0),outputNeighborhood,-1
0,394,(15,0),,-1
0,395,(1,0),outputNeighborhood,-1
0,395,(1,0),,-1
0,396,(21,0),outputNeighborhood,-1
0,396,(21,0),,-1
0,397,(17,21),outputNeighborhood,-1
0,397,(17,21),,-1
0,398,(23,18),outputNeighborhood,-1
0,398,(23,18),,-1
0,399,(26,6),outputNeighborhood,-1
0,399,(26,6),,1
0,400,(24,5),outputNeighborhood,-1
0,400,(24,5),,1
0,401,(8,15),outputNeighborhood,-1
0,401,(8,15),,1
0,402,(1,6),outputNeighborhood,-1
0,402,(1,6),,-1
0,403,(22,15),outputNeighborhood,-1
0,403,(22,15),,1
0,404,(23,26),outputNeighborhood,-1
0,404,(23,26),,-1
0,405,(21,8),outputNeighborhood,-1
0,405,(21,8),,-1
0,406,(2,17),outputNeighborhood,-1
0,406,(2,17),,1
0,407,(10,0),outputNeighborhood,-1
0,407,(10,0),,1
0,408,(19,2),outputNeighborhood,-1
0,408,(19,2),,-1
0,409,(12,18),outputNeighborhood,-1
0,409,(12,18),,1
0,410,(0,13),outputNeighborhood,-1
0,410,(0,13),,1
0,411,(4,20),outputNeighborhood,-1
0,411,(4,20),,1
0,412,(10,2),outputNeighborhood,-1
0,412,(10,2),,1
0,413,(15,19),outputNeighborhood,-1
0,413,(15,19),,-1
0,414,(22,0),outputNeighborhood,-1
0,414,(22,0),,1
0,415,(6,26),outputNeighborhood,-1
0,415,(6,26),,1
0,416,(22,19),outputNeighborhood,-1
0,416,(22,19),,1
0,417,(17,11),outputNeighborhood,1
0,417,(17,11),,1
0,418,(24,7),outputNeighborhood,-1
0,418,(24,7),,1
0,419,(19,7),outputNeighborhood,-1
0,419,(19,7),,-1
0,420,(7,0),outputNeighborhood,-1
0,420,(7,0),,-1
0,421,(23,0),outputNeighborhood,-1
0,421,(23,0),,-1
0,422,(25,2),outputNeighborhood,-1
0,422,(25,2),,-1
0,423,(19,9),outputNeighborhood,-1
0,423,(19,9),,-1
0,424,(3,4),outputNeighborhood,-1
0,424,(3,4),,-1
0,425,(20,6),outputNeighborhood,-1
0,425,(20,6),,1
0,426,(14,27),outputNeighborhood,-1
0,426,(14,27),,1
0,427,(15,4),outputNeighborhood,-1
0,427,(15,4),,-1
0,428,(4,1),outputNeighborhood,-1
0,428,(4,1),,1
0,429,(21,24),outputNeighborhood,-1
0,429,(21,24),,-1
0,430,(23,23),outputNeighborhood,-1
0,430,(23,23),,-1
0,431,(15,15),outputNeighborhood,1
0,431,(15,15),,1
0,432,(10,18),outputNeighborhood,1
0,432,(10,18),,-1
0,433,(3,1),outputNeighborhood,-1
0,433,(3,1),,-1
0,434,(5,2),outputNeighborhood,-1
0,434,(5,2),,-1
0,435,(17,27),outputNeighborhood,-1
0,435,(17,27),,-1
0,436,(16,7),outputNeighborhood,-1
0,436,(16,7),,1
0,437,(24,12),outputNeighborhood,-1
0,437,(24,12),,1
0,438,(5,6),outputNeighborhood,-1
0,438,(5,6),,-1
0,439,(3,15),outputNeighborhood,-1
0,439,(3,15),,-1
0,440,(27,16),outputNeighborhood,-1
0,440,(27,16),,-1
0,441,(6,2),outputNeighborhood,-1
0,441,(6,2),,1
0,442,(25,12),outputNeighborhood,-1
0,442,(25,12),,-1
0,443,(12,15),outputNeighborhood,1
0,443,(12,15),,-1
0,444,(13,20),outputNeighborhood,-1
0,444,(13,20),,-1
0,445,(8,12),outputNeighborhood,-1
0,445,(8,12),,1
0,446,(4,17),outputNeighborhood,-1
0,446,(4,17),,1
0,447,(4,9),outputNeighborhood,-1
0,447,(4,9),,1
0,448,(5,24),outputNeighborhood,-1
0,448,(5,24),,-1
0,449,(5,9),outputNeighborhood,-1
0,449,(5,9),,-1
0,450,(16,21),outputNeighborhood,-1
0,450,(16,21),,1
0,451,(21,13),outputNeighborhood,-1
0,451,(21,13),,-1
0,452,(16,4),outputNeighborhood,-1
0,452,(16,4),,1
0,453,(8,2),outputNeighborhood,-1
0,453,(8,2),,1
0,454,(15,2),outputNeighborhood,-1
0,454,(15,2),,-1
0,455,(4,11),outputNeighborhood,-1
0,455,(4,11),,1
0,456,(6,12),outputNeighborhood,-1
0,456,(6,12),,1
0,457,(18,8),outputNeighborhood,-1
0,457,(18,8),,1
0,458,(16,2),outputNeighborhood,-1
0,458,(16,2),,1
0,459,(26,20),outputNeighborhood,-1
0,459,(26,20),,1
0,460,(2,5),outputNeighborhood,-1
0,460,(2,5),,1
0,461,(21,2),outputNeighborhood,-1
0,461,(21,2),,-1
0,462,(13,4),outputNeighborhood,-1
0,462,(13,4),,-1
0,463,(22,2),outputNeighborhood,-1
0,463,(22,2),,1
0,464,(13,25),outputNeighborhood,-1
0,464,(13,25),,-1
0,465,(27,20),outputNeighborhood,-1
0,465,(27,20),,-1
0,466,(23,2),outputNeighborhood,-1
0,466,(23,2),,-1
0,467,(9,3),outputNeighborhood,-1
0,467,(9,3),,-1
0,468,(17,8),outputNeighborhood,-1
0,468,(17,8),,-1
0,469,(22,1),outputNeighborhood,-1
0,469,(22,1),,1
0,470,(22,3),outputNeighborhood,-1
0,470,(22,3),,1
0,471,(22,17),outputNeighborhood,-1
0,471,(22,17),,1
0,472,(3,7),outputNeighborhood,-1
0,472,(3,7),,-1
0,473,(0,3),outputNeighborhood,-1
0,473,(0,3),,1
0,474,(2,6),outputNeighborhood,-1
0,474,(2,6),,1
0,475,(6,13),outputNeighborhood,-1
0,475,(6,13),,1
0,476,(1,3),outputNeighborhood,-1
0,476,(1,3),,-1
0,477,(11,3),outputNeighborhood,-1
0,477,(11,3),,-1
0,478,(2,3),outputNeighborhood,-1
0,478,(2,3),,1
0,479,(2,24),outputNeighborhood,-1
0,479,(2,24),,1
0,480,(21,19),outputNeighborhood,-1
0,480,(21,19),,-1
0,481,(16,14),outputNeighborhood,1
0,481,(16,14),,-1
0,482,(17,3),outputNeighborhood,-1
0,482,(17,3),,-1
0,483,(0,4),outputNeighborhood,-1
0,483,(0,4),,1
0,484,(2,12),outputNeighborhood,-1
0,484,(2,12),,1
0,485,(5,3),outputNeighborhood,-1
0,485,(5,3),,-1
0,486,(21,3),outputNeighborhood,-1
0,486,(21,3),,-1
0,487,(15,3),outputNeighborhood,-1
0,487,(15,3),,-1
0,488,(13,3),outputNeighborhood,-1
0,488,(13,3),,-1
0,489,(3,27),outputNeighborhood,-1
0,489,(3,27),,-1
0,490,(22,18),outputNeighborhood,-1
0,490,(22,18),,1
0,491,(7,7),outputNeighborhood,-1
0,491,(7,7),,-1
0,492,(4,19),outputNeighborhood,-1
0,492,(4,19),,1
0,493,(11,4),outputNeighborhood,-1
0,493,(11,4),,-1
0,494,(12,9),outputNeighborhood,-1
0,494,(12,9),,1
0,495,(14,9),outputNeighborhood,-1
0,495,(14,9),,1
0,496,(23,3),outputNeighborhood,-1
0,496,(23,3),,-1
0,497,(2,19),outputNeighborhood,-1
0,497,(2,19),,1
0,498,(1,1),outputNeighborhood,-1
0,498,(1,1),,-1
0,499,(5,22),outputNeighborhood,-1
0,499,(5,22),,-1
0,500,(13,6),outputNeighborhood,-1
0,500,(13,6),,-1
0,501,(6,5),outputNeighborhood,-1
0,501,(6,5),,1
0,502,(27,3),outputNeighborhood,-1
0,502,(27,3),,-1
0,503,(9,13),outputNeighborhood,-1
0,503,(9,13),,-1
0,504,(16,9),outputNeighborhood,-1
0,504,(16,9),,1
0,505,(18,3),outputNeighborhood,-1
0,505,(18,3),,1
0,506,(19,3),outputNeighborhood,-1
0,506,(19,3),,-1
0,507,(16,17),outputNeighborhood,-1
0,507,(16,17),,1
0,508,(1,4),outputNeighborhood,-1
0,508,(1,4),,-1
0,509,(5,4),outputNeighborhood,-1
0,509,(5,4),,-1
0,510,(15,22),outputNeighborhood,-1
0,510,(15,22),,-1
0,511,(3,21),outputNeighborhood,-1
0,511,(3,21),,-1
0,512,(8,16),outputNeighborhood,-1
0,512,(8,16),,1
0,513,(27,2),outputNeighborhood,-1
0,513,(27,2),,-1
0,514,(26,7),outputNeighborhood,-1
0,514,(26,7),,1
0,515,(6,0),outputNeighborhood,-1
0,515,(6,0),,1
0,516,(18,2),outputNeighborhood,-1
0,516,(18,2),,1
0,517,(14,11),outputNeighborhood,-1
0,517,(14,11),,1
0,518,(7,4),outputNeighborhood,-1
0,518,(7,4),,-1
0,519,(13,2),outputNeighborhood,-1
0,519,(13,2),,-1
0,520,(14,19),outputNeighborhood,-1
0,520,(14,19),,1
0,521,(11,13),outputNeighborhood,-1
0,521,(11,13),,-1
0,522,(8,9),outputNeighborhood,-1
0,522,(8,9),,1
0,523,(9,9),outputNeighborhood,-1
0,523,(9,9),,-1
0,524,(4,2),outputNeighborhood,-1
0,524,(4,2),,1
0,525,(10,9),outputNeighborhood,-1
0,525,(10,9),,1
0,526,(1,18),outputNeighborhood,-1
0,526,(1,18),,-1
0,527,(13,9),outputNeighborhood,-1
0,527,(13,9),,-1
0,528,(15,9),outputNeighborhood,-1
0,528,(15,9),,-1
0,529,(16,5),outputNeighborhood,-1
0,529,(16,5),,1
0,530,(18,0),outputNeighborhood,-1
0,530,(18,0),,1
0,531,(8,7),outputNeighborhood,-1
0,531,(8,7),,1
0,532,(5,18),outputNeighborhood,-1
0,532,(5,18),,-1
0,533,(17,9),outputNeighborhood,-1
0,533,(17,9),,-1
0,534,(18,9),outputNeighborhood,-1
0,534,(18,9),,1
0,535,(20,9),outputNeighborhood,1
0,535,(20,9),,-1
0,536,(23,9),outputNeighborhood,1
0,536,(23,9),,1
0,537,(13,12),outputNeighborhood,-1
0,537,(13,12),,-1
0,538,(25,26),outputNeighborhood,-1
0,538,(25,26),,-1
0,539,(24,16),outputNeighborhood,-1
0,539,(24,16),,1
0,540,(27,15),outputNeighborhood,-1
0,540,(27,15),,-1
0,541,(24,9),outputNeighborhood,1
